header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation,Type of garage,Type of parking facilities,error
Tjotter 10,8531 DG Lemmer        ,https://www.funda.nl/en/koop/lemmer/huis-42655233-tjotter-10/?navigateSource=resultlist,20220130_160357,"€ 185,000 kosten koper","€ 1,623    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971,Gable roof covered with roof tiles,Living area114 m²External storage space8 m²,114 m²,8 m²,144 m²,390 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",144 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"61 m² (11 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,No insulation,Not yet present but possible,Parking on private property and public parking,no
