header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Edisonstraat 56,3553 BV Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42695753-edisonstraat-56/?navigateSource=resultlist,20220131_164816,"€ 400,000 kosten koper","€ 5,195    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 78.00 per month,Ground-floor apartment (apartment),Resale property,1931,Gable roof covered with roof tiles,Living area77 m²Exterior space attached to the building7 m²External storage space25 m²,77 m²,7 m²,25 m²,248 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,"Mechanical ventilation, rolldown shutters and sliding door",E        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,30 m² (6 meter deep and 5 meter broad),Located at the southwest,Detached brick storage,Public parking,Yes,Yes,Yes (€ 78.00 per month),Yes,Yes,Yes,no
