header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Goudsbloemstraat 205 E,1015 JN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664758-goudsbloemstraat-205-e/?navigateSource=resultlist,20220129_070226,"€ 375,000 kosten koper","€ 8,721    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 78.00 per month,Upstairs apartment (apartment),Resale property,1905,Flat roof covered with asphalt roofing,Living area43 m²Exterior space attached to the building8 m²,43 m²,8 m²,127 m³,2 rooms (1 bedroom),1 bathroom,Shower,1 story,4th floor,"Skylight, mechanical ventilation and TV via cable",D        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"2016, in ownership",Long-term lease,Paid until 01-01-2067,"Alongside a quiet road, in center and in residential district",Roof terrace present,Public parking,Yes,Yes,Yes (€ 78.00 per month),Yes,Yes,Yes,no
