header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weidevogellaan 204,2496 MZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42664515-weidevogellaan-204/?navigateSource=resultlist,20220131_193735,"€ 339,000 kosten koper","€ 3,897    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 164.00 per month,Apartment with shared street entrance (apartment),Resale property,2003,Flat roof,Living area87 m²Exterior space attached to the building9 m²External storage space6 m²,87 m²,9 m²,6 m²,259 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,Mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Full ownership,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Parking place,Public parking,Yes,Yes,Yes (€ 164.00 per month),Yes,Yes,Yes,no
