header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oudegracht 288 B,3511 NW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42683880-oudegracht-288-b/?navigateSource=resultlist,20220131_154733,"€ 1,500,000 kosten koper","€ 5,263    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (285 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 114.63 per month,Upstairs apartment,Resale property,Before 1906,Listed building (national monument),Living area285 m²Exterior space attached to the building43 m²,285 m²,43 m²,990 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,Elevator,C        What does this mean?,"Roof insulation, partly double glazed and floor insulation",CH boiler and partial floor heating,CH boiler,"Vaillant (gas-fired combination boiler from 2017, in ownership)",Full ownership,"Alongside water, in center and unobstructed surrounding view",Sun terrace,"38 m² (9,38 meter deep and 4,08 meter broad)",Located at the southeast,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,No,Yes,Yes,no
