header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Prinses Marijkelaan 8,3583 XA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42683753-prinses-marijkelaan-8/?navigateSource=resultlist,20220131_152023,"€ 600,000 kosten koper","€ 6,593    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1903,Protected townscape or village view (permit needed for alterations) and renovation project,Gable roof covered with asphalt roofing and roof tiles,Living area91 m²Other space inside the building1 m²External storage space8 m²,91 m²,1 m²,8 m²,116 m²,340 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a loft,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2007, in ownership)",116 m²,Full ownership,Unobstructed surrounding view,Back garden,"62 m² (13,5 meter deep and 4,6 meter broad)",Located at the south,Attached wooden storage,Paid parking,no
