header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Van Oldenbarneveltstraat 39,2334 AE Leiden        ,https://www.funda.nl/en/koop/leiden/huis-88891089-van-oldenbarneveltstraat-39/?navigateSource=resultlist,20220128_040005,"€ 595,000 kosten koper","€ 4,250    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 625,000 kosten koper",4 months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1926,Gable roof covered with asphalt roofing and roof tiles,Bouwkundige keuring and Energie Prestatie Advies,Living area140 m²External storage space6 m²,140 m²,6 m²,95 m²,565 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,Flue and TV via cable,E        What does this mean?,Roof insulation and mostly double glazed,"CH boiler, fireplace and partial floor heating",CH boiler,"Nefit Topline (gas-fired combination boiler from 2009, in ownership)",95 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,"34 m² (6,3 meter deep and 5,42 meter broad)",Located at the northwest,Detached wooden storage,Electricity,Paid parking and resident's parking permits,no
