header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boschdijk 239,5612 HC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42546007-boschdijk-239/?navigateSource=resultlist,20220201_003446,"€ 250,000 kosten koper","€ 3,788    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Galleried apartment (apartment),Resale property,1980,Flat roof,Living area66 m²Exterior space attached to the building6 m²External storage space9 m²,66 m²,6 m²,9 m²,200 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Optical fibre, sliding door and TV via cable",C        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",Full ownership,In center,Balcony present,Built-in,Electricity and running water,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
