header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Kerkplein 1,4101 CC Culemborg        ,https://www.funda.nl/en/koop/culemborg/huis-42680926-kerkplein-1/?navigateSource=resultlist,20220129_184047,"€ 635,000 kosten koper","€ 2,414    The asking price per m² (€ 635,000) is calculated by dividing the asking price of the home by the living area (263 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1800,Listed building (national monument),Gable roof covered with roof tiles,Living area263 m²Exterior space attached to the building19 m²,263 m²,19 m²,154 m²,"1,003 m³",8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Alarm installation, skylight, optical fibre, passive ventilation system and flue",Not required,"Roof insulation, partly double glazed and secondary glazing",CH boiler,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler, in ownership)",154 m²,Full ownership,In center and unobstructed surrounding view,Patio/atrium,"28 m² (4,5 meter deep and 6,3 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Attached brick storage,Resident's parking permits,no
