header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Van Diepenstraat (BN 7),1951 GD Velsen-Noord        ,https://www.funda.nl/en/koop/velsen-noord/bouwgrond-41386229-van-diepenstraat-bn-7/?navigateSource=resultlist,20220127_233622,"€ 71,500 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,112 m²,Alongside a quiet road and in residential district,no
