header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,error
Mandenmakerstraat 52,3841 VH Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42686122-mandenmakerstraat-52/?navigateSource=resultlist,20220128_032948,"€ 375,000 kosten koper","€ 3,151    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1985,Living area119 m²Other space inside the building4 m²Exterior space attached to the building24 m²External storage space8 m²,119 m²,4 m²,24 m²,8 m²,178 m²,430 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Combination boiler from 2015, in ownership",178 m²,Full ownership,In residential district,"Back garden, front garden and side garden",42 m² (6 meter deep and 7 meter broad),Located at the west accessible via the rear,Roof terrace present,Attached brick storage,Electricity,no
