header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Kievietdonk 55,5467 AS Veghel        ,https://www.funda.nl/en/koop/veghel/huis-42539457-kievietdonk-55/?navigateSource=resultlist,20220129_041727,"€ 265,000 kosten koper","€ 2,103    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1975,Shed roof covered with roof tiles,Living area126 m²Other space inside the building17 m²External storage space6 m²,126 m²,17 m²,6 m²,142 m²,557 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Optical fibre, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",142 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"43 m² (8,16 meter deep and 5,33 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,No insulation,Built-in,1 car,Electricity,No insulation,Parking on private property and public parking,no
