header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacob van Heemskerckstraat 57,5223 TD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88051460-jacob-van-heemskerckstraat-57/?navigateSource=resultlist,20220201_105821,"€ 275,000 kosten koper","€ 3,161    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 230.00 per month,Maisonnette (apartment),Resale property,1962,Flat roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building5 m²External storage space6 m²,87 m²,5 m²,6 m²,270 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,3rd floor,Passive ventilation system,F        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Built-in,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 230.00 per month),Yes,Yes,Yes,no
