header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Theodoor van Hoytemastraat 20,1062 CG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530524-theodoor-van-hoytemastraat-20/?navigateSource=resultlist,20220130_214413,"€ 350,000 kosten koper","€ 7,609    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 93.00 per month,Upstairs apartment (apartment),Resale property,2015,Flat roof covered with asphalt roofing,Living area46 m²Other space inside the building1 m²External storage space2 m²,46 m²,1 m²,2 m²,151 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,District heating and complete floor heating,Central facility and district heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2064),Paid until 30-04-2064,Alongside a quiet road and in residential district,Sun terrace,12 m² (6 meter deep and 2 meter broad),Located at the west accessible via the rear,Roof terrace present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 93.00 per month),Yes,Yes,Yes,no
