header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vissersdijk 97,3011 GW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42669914-vissersdijk-97/?navigateSource=resultlist,20220126_180140,"€ 500,000 kosten koper","€ 4,717    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Apartment with shared street entrance (corridor apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area106 m²External storage space2 m²,106 m²,2 m²,336 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,13th floor,"Balanced ventilation system, elevator and TV via cable",C        What does this mean?,Double glazing and completely insulated,District heating,District heating,Full ownership,Full ownership,"Sheltered location, in residential district and unobstructed surrounding view",Storage box,Not yet present but possible,Paid parking and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
