header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Ben Brilstraat 4,1061 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42420225-ben-brilstraat-4/?navigateSource=resultlist,20220129_160814,"€ 825,000 kosten koper","€ 4,688    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2013,Double occupancy possible,Flat roof,Living area176 m²Exterior space attached to the building16 m²,176 m²,16 m²,607 m³,8 rooms (6 bedrooms),2 bathrooms,Bath and 2 toilets,4 stories,A        What does this mean?,Energy efficient window and completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 31-05-2060,Municipal ownership encumbered with long-term leaset,Paid until 31-05-2060,Alongside a quiet road and in residential district,Patio/atrium and location,"22 m² (4 meter deep and 5,5 meter broad)",Located at the east,Roof terrace present,Built-in,Electricity,Underground parking,Parking garage,no
