header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Plot size,Area,Ownership situation,error
Groesbeeksedwarsweg 184 a,6521 DS Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/parkeergelegenheid-42532331-groesbeeksedwarsweg-184-a/?navigateSource=resultlist,20220130_162639,"€ 127,500 kosten koper",8 weeks,Sold under reservation,Available in consultation,Garage,Resale property,226 m²,226 m²,Full ownership,no
