header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Lariksstraat 9,4849 AK Dorst        ,https://www.funda.nl/en/koop/dorst/huis-42545547-lariksstraat-9/?navigateSource=resultlist,20220127_202547,"€ 298,000 kosten koper","€ 2,346    The asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available on 4/4/2022,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area127 m²Exterior space attached to the building8 m²External storage space9 m²,127 m²,8 m²,9 m²,193 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, flue and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit H.R. (gas-fired combination boiler from 2005, in ownership)",193 m²,Full ownership,Alongside busy road and in residential district,Back garden and front garden,84 m² (12 meter deep and 7 meter broad),Located at the east accessible via the rear,Detached brick storage,Electricity,Public parking,no
