header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Fredericusstraat 2,8701 AJ Bolsward        ,https://www.funda.nl/en/koop/bolsward/huis-88014332-fredericusstraat-2/?navigateSource=resultlist,20220129_155556,"€ 497,500 kosten koper","€ 2,303    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 497,500) is calculated by dividing the asking price of the home by the living area (216 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Gable roof covered with asphalt roofing and roof tiles,Living area216 m²Other space inside the building41 m²Exterior space attached to the building2 m²,216 m²,41 m²,2 m²,541 m²,864 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories and a basement,Passive ventilation system,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit Ecomline HR (gas-fired combination boiler from 2000, in ownership)",541 m²,Full ownership,Surrounded by garden,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
