header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Boeieraak 20,4871 DG Etten-Leur        ,https://www.funda.nl/en/koop/etten-leur/huis-88990936-boeieraak-20/?navigateSource=resultlist,20220128_024053,"€ 419,000 kosten koper","€ 3,174    The asking price per m² (€ 419,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1984,Gable roof covered with roof tiles,Living area132 m²Exterior space attached to the building5 m²External storage space65 m²,132 m²,5 m²,65 m²,256 m²,465 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,4 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired from 2012, in ownership)",256 m²,Full ownership,In center and in residential district,"Back garden, front garden and side garden","67 m² (9 meter deep and 7,42 meter broad)",Located at the north accessible via the rear,Detached brick garage,2 cars,Electricity and running water,Parking on private property and public parking,no
