header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,error
de Uitweg 13,3956 CD Leersum        ,https://www.funda.nl/en/koop/leersum/huis-42538469-de-uitweg-13/?navigateSource=resultlist,20220128_004137,"€ 349,000 kosten koper","€ 3,713    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,Before 1906,Living area94 m²Other space inside the building24 m²External storage space7 m²,94 m²,24 m²,7 m²,254 m²,265 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,"2 stories, a/an attic and a basement",C        What does this mean?,Partly double glazed,CH boiler and gas heaters,CH boiler,Bosch 24  VRC  (2008),254 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Side garden,"105 m² (30 meter deep and 3,5 meter broad)",Located at the southeast,no
