header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schokkerspad 42 + PP,1081 KS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670996-schokkerspad-42-pp/?navigateSource=resultlist,20220129_203219,"€ 620,000 kosten koper","€ 7,209    The asking price per m² (€ 620,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 284.00 per month,Upstairs apartment,Resale property,2000,Flat roof covered with asphalt roofing,Living area86 m²Exterior space attached to the building14 m²External storage space6 m²,86 m²,14 m²,6 m²,256 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,4th floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",CH boiler,CH boiler,"HR 107 (gas-fired combination boiler from 2015, in ownership)",Full ownership,Full ownership,"On the edge of a forest, alongside park, alongside a quiet road, on navigable waterway, alongside water, In wooded surroundings, in residential district, freestanding location and unobstructed surrounding view",Roof terrace present,Built-in,Electricity,Parking place,Paid parking and public parking,Yes,Yes,Yes (€ 284.00 per month),Yes,Yes,Yes,no
