header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Jorisweg 31,3311 PK Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42541093-sint-jorisweg-31/?navigateSource=resultlist,20220128_041151,"€ 239,000 kosten koper","€ 3,274    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 40.00 per month,Ground-floor apartment,Resale property,1932,Gable roof covered with roof tiles,Living area73 m²External storage space6 m²,73 m²,6 m²,270 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Optical fibre and TV via cable,E        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",Full ownership,In center,Back garden,"17 m² (2,68 meter deep and 6,33 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Paid parking and resident's parking permits,Yes,No,Yes (€ 40.00 per month),No,No,Yes,no
