header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marie Heinekenplein 701,1072 MN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687252-marie-heinekenplein-701/?navigateSource=resultlist,20220130_231834,"€ 795,000 kosten koper","€ 7,162    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 340.80 per month,Mezzanine (apartment),Resale property,1991-2000,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area111 m²Exterior space attached to the building10 m²External storage space8 m²,111 m²,10 m²,8 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,7th floor,"Air conditioning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas Kombi Kompakt HR 28/24 (gas-fired combination boiler from 2007, in ownership)",Full ownership,Full ownership,Full ownership,In center and unobstructed surrounding view,Sun terrace,"10 m² (3,5 meter deep and 2,73 meter broad)",Located at the southwest,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 340.80 per month),Yes,Yes,Yes,no
