header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
37 | E2 | Blok2 | 3-kamerapp. | de Vlinder (Bouwnr. 37),5624 AA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42695324-37-e2-blok2-3-kamerapp-de-vlinder-bouwnr-37/?navigateSource=resultlist,20220130_122613,"€ 475,000 vrij op naam","€ 5,053    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Apartment with shared street entrance,New property,2022,Flat roof,Woningborg garantiecertificaat,Living area94 m²Exterior space attached to the building5 m²External storage space5 m²,94 m²,5 m²,5 m²,282 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,In residential district,Built-in,Public parking,no
