header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Calandlaan 610,1060 TV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678155-pieter-calandlaan-610/?navigateSource=resultlist,20220130_202432,"€ 375,000 kosten koper","€ 4,167    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 124 per month,2 weeks,Under offer,Available immediately,€ 124.00 per month,Galleried apartment,Resale property,2000,Flat roof,Living area90 m²Exterior space attached to the building6 m²External storage space4 m²,90 m²,6 m²,4 m²,280 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,Central facility and district heating,Full ownership,"Alongside busy road, in center and in residential district",Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 124.00 per month),Yes,Yes,Yes,no
