header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwnummer (Bouwnr. 134),7524 NB Enschede        ,https://www.funda.nl/en/koop/enschede/bouwgrond-41367687-bouwnummer-bouwnr-134/?navigateSource=resultlist,20220127_233746,"€ 335,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,918 m²,no
