header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ranonkelstraat 167,3202 JV Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/appartement-42684145-ranonkelstraat-167/?navigateSource=resultlist,20220129_054147,"€ 335,000 kosten koper","€ 3,764    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 185.88 per month,Apartment with shared street entrance (apartment),Resale property,2010,Accessible for seniors,Flat roof,Living area89 m²Exterior space attached to the building10 m²External storage space19 m²,89 m²,10 m²,19 m²,289 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator and sliding door,A        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Remeha Tzerra Ace (gas-fired combination boiler from 2021, in ownership)",Full ownership,Full ownership,In residential district,Balcony present,Storage box,Electricity,Parking garage,Yes,Yes,Yes (€ 185.88 per month),Yes,Yes,Yes,no
