header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vespuccistraat 70 2,1056 SN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88044610-vespuccistraat-70-2/?navigateSource=resultlist,20220129_094213,"€ 425,000 kosten koper","€ 7,328    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment),Resale property,1925,Flat roof covered with asphalt roofing,Living area58 m²Other space inside the building1 m²Exterior space attached to the building7 m²,58 m²,1 m²,7 m²,217 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
