header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vogelenzangstraat 19 2,1058 SN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686166-vogelenzangstraat-19-2/?navigateSource=resultlist,20220130_211751,"€ 725,000 kosten koper","€ 8,146    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 60.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1937,Gable roof covered with asphalt roofing and roof tiles,Living area89 m²Other space inside the building4 m²Exterior space attached to the building26 m²,89 m²,4 m²,26 m²,334 m³,5 rooms (2 bedrooms),1 bathroom and 2 separate toilets,2 stories,3rd floor,"Skylight, passive ventilation system, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",Full ownership,Alongside a quiet road and unobstructed surrounding view,Roof terrace present and balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 60.00 per month),Yes,Yes,Yes,no
