header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Binckesstraat 116,3814 TW Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42681631-binckesstraat-116/?navigateSource=resultlist,20220130_132033,"€ 550,000 kosten koper","€ 4,044    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,2007,Shed roof covered with roof tiles,Living area136 m²Other space inside the building11 m²,136 m²,11 m²,136 m²,555 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,"Outdoor awning, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired from 2007, in ownership)",136 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"77 m² (8,5 meter deep and 9 meter broad)",Located at the southeast,Built-in,Electricity and running water,Parking place,Public parking,no
