header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
An de Boerbrink type Hofstede (Bouwnr. 4),9431 AA Westerbork        ,https://www.funda.nl/en/koop/westerbork/huis-42550042-an-de-boerbrink-type-hofstede-bouwnr-4/?navigateSource=resultlist,20220129_030149,"€ 489,500 vrij op naam","€ 3,353    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 489,500) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area146 m²,146 m²,441 m²,590 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Balanced ventilation system, skylight, optical fibre, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Geothermal heating, complete floor heating and heat pump",Geothermal heating and electrical boiler,Alongside a quiet road,"Back garden, front garden and side garden","196 m² (13,5 meter deep and 14,5 meter broad)",Located at the southeast accessible via the rear,Attached brick storage,Electricity and running water,Completely insulated,Parking place,Parking on private property,no
