header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Bloemendaalsestraatweg 42,2082 GH Santpoort-Zuid        ,https://www.funda.nl/en/koop/santpoort-zuid/huis-42545074-bloemendaalsestraatweg-42/?navigateSource=resultlist,20220128_030519,"€ 625,000 kosten koper","€ 4,808    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1934,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building14 m²External storage space8 m²,130 m²,14 m²,8 m²,174 m²,452 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Sliding door and TV via cable,C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2019, in ownership)",174 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"73 m² (14 meter deep and 5,22 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached wooden storage,Electricity,No insulation,Public parking,no
