header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Sun terrace,Garden location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arubastraat 64,2612 GV Delft        ,https://www.funda.nl/en/koop/delft/appartement-42545947-arubastraat-64/?navigateSource=resultlist,20220128_022539,"€ 465,000 kosten koper","€ 4,650    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 173.37 per month,Apartment with shared street entrance (apartment),Resale property,2015,Flat roof,Living area100 m²Exterior space attached to the building23 m²External storage space6 m²,100 m²,23 m²,6 m²,328 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2016, in ownership",Full ownership,Sun terrace,"23 m² (5,44 meter deep and 4,22 meter broad)",Located at the southeast,Storage box,Yes,Yes,Yes (€ 173.37 per month),Yes,Yes,Yes,no
