header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Velijndonk 18,6218 GK Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-88995723-velijndonk-18/?navigateSource=resultlist,20220129_172203,"€ 345,000 kosten koper","€ 2,464    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1970,Gable roof covered with roof tiles,Living area140 m²,140 m²,292 m²,555 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,D        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2021, to rent)",292 m²,Full ownership,Back garden,"105 m² (11 meter deep and 9,5 meter broad)",Located at the northwest accessible via the rear,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
