header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Insulation.1,Type of garage,Capacity,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anton Philipslaan 136,5616 TX Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42656150-anton-philipslaan-136/?navigateSource=resultlist,20220201_001732,"€ 369,500 kosten koper","€ 5,515    The asking price per m² (€ 369,500) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 141 per month,7 weeks,Available,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Apartment with shared street entrance (apartment),Resale property,2012,Flat roof covered with other,Living area67 m²Exterior space attached to the building3 m²External storage space10 m²,67 m²,3 m²,10 m²,244 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,5 stories,1st floor,"Balanced ventilation system, optical fibre and elevator",A        What does this mean?,Completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,Full ownership,Full ownership,Full ownership,Alongside a quiet road and in center,Built-in,No insulation,Built-in,1 car,No insulation,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
