header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spaarndammerstraat 17 IV,1013 SR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88025435-spaarndammerstraat-17-iv/?navigateSource=resultlist,20220130_204618,"€ 375,000 kosten koper","€ 8,333    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 66 per month,3 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1882,Combination roof covered with other and roof tiles,Living area45 m²Exterior space attached to the building18 m²,45 m²,18 m²,139 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,4th floor,Skylight and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",Full ownership,In residential district,Sun terrace,"17 m² (4 meter deep and 4,2 meter broad)",Located at the south,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
