header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Roos- en Doornhof 23,3844 DK Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/appartement-42545010-roos-en-doornhof-23/?navigateSource=resultlist,20220129_082355,"€ 335,000 kosten koper","€ 3,602    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,€ 200.00 per month,Maisonnette (apartment),Resale property,1981,Gable roof covered with roof tiles,Living area93 m²,93 m²,369 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Skylight, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"INTERGAS HR CV (gas-fired combination boiler from 2010, to rent)",Full ownership,In residential district,Back garden,"77 m² (9 meter deep and 8,5 meter broad)",Located at the west,Public parking,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
