header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Stenen Brug 18,6372 AP Landgraaf        ,https://www.funda.nl/en/koop/landgraaf/huis-42583377-stenen-brug-18/?navigateSource=resultlist,20220128_143356,"€ 498,000 kosten koper","€ 2,621    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 498,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area190 m²Other space inside the building205 m²Exterior space attached to the building42 m²External storage space9 m²,190 m²,205 m²,42 m²,9 m²,995 m²,"1,301 m³",10 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",2 stories and a attic with loft,C            1.45What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanth CW5 (gas-fired from 2019, in ownership)",995 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden","807 m² (31,03 meter deep and 26,02 meter broad)",Located at the northwest accessible via the rear,Attached brick storage,Electricity,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
