header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Retail space,error
Hoofdstraat Oost 1 A,8391 AS Noordwolde (FR)        ,https://www.funda.nl/en/koop/noordwolde-fr/huis-42572689-hoofdstraat-oost-1-a/?navigateSource=resultlist,20220128_031907,"€ 300,000 kosten koper","€ 3,158    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1935,Renovation project,Flat roof covered with asphalt roofing,Living area95 m²Other space inside the building150 m²Exterior space attached to the building48 m²,95 m²,150 m²,48 m²,239 m²,680 m³,4 rooms (1 bedroom),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,"Outdoor awning, skylight, passive ventilation system and TV via cable",Not available,Partly double glazed,CH boiler,CH boiler,"Intergas HRE 28/24 A (gas-fired combination boiler from 2020, to rent)",239 m²,Full ownership,In center,Sun terrace,48 m² (6 meter deep and 8 meter broad),Located at the east accessible via the rear,Public parking,"        150 m², built-in    ",no
