header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Agaatvlindersingel 107,3544 ZB Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42686431-agaatvlindersingel-107/?navigateSource=resultlist,20220129_190410,"€ 675,000 kosten koper","€ 4,091    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2008,Hip roof covered with roof tiles,Living area165 m²External storage space22 m²,165 m²,22 m²,184 m²,569 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,Central facility,184 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","53 m² (7,8 meter deep and 6,8 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
