header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reinaldstraat 19,6824 GN Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42669855-reinaldstraat-19/?navigateSource=resultlist,20220129_195858,"€ 275,000 kosten koper","€ 2,835    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 84.00 per month,Maisonnette,Resale property,2010,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area97 m²,97 m²,345 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",French balcony present,Public parking,Yes,Yes,Yes (€ 84.00 per month),Yes,Yes,Yes,no
