header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
van Zegwaardstraat 314,2274 VP Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42524258-van-zegwaardstraat-314/?navigateSource=resultlist,20220130_153943,"€ 275,000 kosten koper","€ 4,044    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 142.50 per month,Ground-floor apartment (apartment),Resale property,1954,Gable roof covered with roof tiles,Living area68 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space10 m²,68 m²,1 m²,6 m²,10 m²,234 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2006, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"113 m² (12,6 meter deep and 9 meter broad)",Located at the northeast,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 142.50 per month),Yes,Yes,Yes,no
