header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Bruynestraat 36,2597 RG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88993927-de-bruynestraat-36/?navigateSource=resultlist,20220131_230349,"€ 649,000 kosten koper","€ 4,445    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 86.00 per month,Upstairs apartment (apartment),Resale property,1927,Protected townscape or village view (permit needed for alterations),Energie Prestatie Advies,Living area146 m²Exterior space attached to the building44 m²,146 m²,44 m²,509 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,1st floor,"Skylight, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"44 m² (7,1 meter deep and 6,2 meter broad)",Roof terrace present and balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 86.00 per month),Yes,Yes,Yes,no
