header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loodskotterhof 129,1034 CM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664392-loodskotterhof-129/?navigateSource=resultlist,20220130_190129,"€ 285,000 kosten koper","€ 3,608    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 180.00 per month,Upstairs apartment (apartment),Resale property,1966,Renovation project,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area79 m²Exterior space attached to the building6 m²External storage space6 m²,79 m²,6 m²,6 m²,255 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Passive ventilation system and TV via cable,G        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Municipal long-term lease (end date of long-term lease:  31-12-2038),"€ 161,99 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 180.00 per month),Yes,No,Yes,no
