header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Looierstraat 37 3,6811 AV Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42668228-looierstraat-37-3/?navigateSource=resultlist,20220129_192935,"€ 235,000 kosten koper","€ 3,561    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1955,"Protected townscape or village view (permit needed for alterations), partly furnished with carpets and curtains and listed building (national monument)",Flat roof covered with asphalt roofing,Living area66 m²Other space inside the building2 m²Exterior space attached to the building10 m²External storage space14 m²,66 m²,2 m²,10 m²,14 m²,257 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,1 story,3rd floor,Passive ventilation system and TV via cable,Not required,Partly double glazed,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",Full ownership,In center,Balcony present,Built-in,Electricity,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
