header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Valkenburgerstraat,1011 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41274681-valkenburgerstraat/?navigateSource=resultlist,20220130_222556,"€ 85,000 kosten koper",6+ months,Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset,Paid until 30-04-2046,no
