header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pastoor van Spaandonkstraat 34,4813 BS Breda        ,https://www.funda.nl/en/koop/breda/appartement-42519802-pastoor-van-spaandonkstraat-34/?navigateSource=resultlist,20220128_060223,"€ 269,000 kosten koper","€ 3,843    The asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 129 per month,2 months,Sold under reservation,Available in consultation,€ 129.00 per month,Apartment with shared street entrance (apartment),Resale property,1996,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building6 m²External storage space4 m²,70 m²,6 m²,4 m²,200 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,3 stories,2nd floor,B        What does this mean?,Completely insulated,CH boiler,CH boiler and central facility,"Remeha (gas-fired combination boiler from 2016, in ownership)",Full ownership,In center and in residential district,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 129.00 per month),Yes,Yes,Yes,no
