header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bogaardplein 116,2284 DN Rijswijk (ZH)        ,https://www.funda.nl/en/koop/rijswijk-zh/appartement-42670633-bogaardplein-116/?navigateSource=resultlist,20220127_221228,"€ 369,000 kosten koper","€ 3,727    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 171 per month,"January 14, 2022",Available,Available in consultation,€ 171.37 per month,Apartment with shared street entrance (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building9 m²External storage space6 m²,99 m²,9 m²,6 m²,300 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,10th floor,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired from 2011, in ownership",Full ownership,In residential district and unobstructed surrounding view,Storage box,Paid parking and resident's parking permits,No,Yes,Yes (€ 171.37 per month),Yes,Yes,No,no
