header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bordeslaan 255,5223 ML Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42674338-bordeslaan-255/?navigateSource=resultlist,20220201_105653,"€ 849,000 kosten koper","€ 4,908    The asking price per m² (€ 849,000) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 393.00 per month,Penthouse (apartment),Resale property,2003,Living area173 m²Exterior space attached to the building14 m²External storage space14 m²,173 m²,14 m²,14 m²,638 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,7th floor,A        What does this mean?,District heating,District heating,Full ownership,Full ownership,Full ownership,"Alongside a quiet road, alongside water and in residential district",Balcony present,Built-in,"Built-in, underground parking, parking place and basement",2 cars,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 393.00 per month),Yes,Yes,Yes,no
