header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Grote Spie 26,4819 CX Breda        ,https://www.funda.nl/en/koop/breda/huis-42688634-grote-spie-26/?navigateSource=resultlist,20220128_083623,"€ 399,000 kosten koper","€ 3,069    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1963,Gable roof covered with roof tiles,Living area130 m²Other space inside the building10 m²Exterior space attached to the building1 m²External storage space8 m²,130 m²,10 m²,1 m²,8 m²,155 m²,453 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a basement,"Skylight, sliding door and TV via cable",E        What does this mean?,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2011, in ownership)",155 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"53 m² (9,15 meter deep and 5,75 meter broad)",Located at the south accessible via the rear,Detached brick storage,Public parking,no
