header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Quinten Matsysstraat 16,5702 BT Helmond        ,https://www.funda.nl/en/koop/helmond/huis-42571876-quinten-matsysstraat-16/?navigateSource=resultlist,20220129_192737,"€ 325,000 kosten koper","€ 2,876    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1964,Gable roof covered with roof tiles,Living area113 m²External storage space35 m²,113 m²,35 m²,337 m²,491 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,C        What does this mean?,"Roof insulation, double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"Intergas HR Combi (gas-fired combination boiler from 2012, to rent)",337 m²,Full ownership,In residential district,Back garden and front garden,185 m² (20 meter deep and 12 meter broad),Located at the southwest accessible via the rear,Detached brick storage,Electricity,Possibility for garage and detached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
