header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Holstraat 64,6231 AE Meerssen        ,https://www.funda.nl/en/koop/meerssen/huis-88035310-holstraat-64/?navigateSource=resultlist,20220129_063732,"€ 269,000 kosten koper","€ 2,299    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1933,Energie Prestatie Advies,Living area117 m²Other space inside the building15 m²Exterior space attached to the building17 m²External storage space14 m²,117 m²,15 m²,17 m²,14 m²,300 m²,440 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",Skylight and optical fibre,G        What does this mean?,CH boiler,CH boiler,"HR-107 ketel (gas-fired combination boiler, in ownership)",300 m²,Back garden,"174 m² (43,5 meter deep and 4 meter broad)",Located at the west,Detached wooden storage,Public parking,no
