header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Naardermeer 343,3068 KH Rotterdam        Zevenkamp,https://www.funda.nl/en/koop/rotterdam/huis-42667532-naardermeer-343/?navigateSource=resultlist,20220126_165342,24 december 2021,19 januari 2022,3 weken,no
