header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amerbos 433,1025 ZJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42534606-amerbos-433/?navigateSource=resultlist,20220130_214246,"€ 325,000 kosten koper","€ 4,221    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 240.00 per month,Upstairs apartment (apartment),Resale property,1968,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building11 m²External storage space7 m²,77 m²,11 m²,7 m²,247 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,1st floor,Elevator,F        What does this mean?,Roof insulation and double glazing,Communal central heating,Gas-fired boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  20-02-2054),Balcony present,Storage box,Public parking,No,Yes,Yes (€ 240.00 per month),Yes,Yes,Yes,no
