header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Pegasus 17,3893 DR Zeewolde        ,https://www.funda.nl/en/koop/zeewolde/huis-42532574-pegasus-17/?navigateSource=resultlist,20220129_194653,"€ 400,000 kosten koper","€ 3,030    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1998,Flat roof covered with asphalt roofing,Living area132 m²Other space inside the building11 m²Exterior space attached to the building7 m²,132 m²,11 m²,7 m²,233 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Air conditioning,A            1.05What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",233 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"94 m² (11 meter deep and 8,5 meter broad)",Located at the south,Built-in,Electricity,Parking on private property,no
