header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sinnigvelderstraat 517,1382 GE Weesp        ,https://www.funda.nl/en/koop/weesp/appartement-42678101-sinnigvelderstraat-517/?navigateSource=resultlist,20220129_155012,"€ 290,000 kosten koper","€ 3,333    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 170.00 per month,Galleried apartment (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building5 m²External storage space6 m²,87 m²,5 m²,6 m²,280 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Outdoor awning, elevator and TV via cable",B        What does this mean?,Double glazing and insulated walls,Communal central heating,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 170.00 per month),Yes,Yes,Yes,no
