header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bestevâerstraat 86 HS,1056 HR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42548656-bestevaerstraat-86-hs/?navigateSource=resultlist,20220130_204325,"€ 375,000 kosten koper","€ 6,818    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 118.25 per month,Ground-floor apartment (apartment),Resale property,1925,Renovation project,Flat roof covered with asphalt roofing,Living area55 m²External storage space32 m²,55 m²,32 m²,174 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Passive ventilation system,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2061),Paid until 31-01-2061,Alongside a quiet road and in residential district,Back garden,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 118.25 per month),Yes,Yes,Yes,no
