header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Faas Wilkesstraat 419,1095 MD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41298330-faas-wilkesstraat-419/?navigateSource=resultlist,20220131_002501,"€ 450,000 kosten koper","€ 5,357    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building13 m²External storage space6 m²,84 m²,13 m²,6 m²,281 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,Elevator and sliding door,Not available,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Municipal long-term lease (end date of long-term lease:  01-04-2068),€ 2.600 per year,Balcony present,Storage box,Electricity,Underground parking and parking place,"Paid parking, public parking and parking garage",Yes,Yes,Yes,Yes,Yes,Yes,no
