header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jasmijnstraat 44 A,1031 EZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539974-jasmijnstraat-44-a/?navigateSource=resultlist,20220131_002833,"€ 439,000 kosten koper","€ 8,442    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 53.56 per month,Ground-floor apartment (apartment),Resale property,1930,Gable roof covered with roof tiles,Living area52 m²External storage space4 m²,52 m²,4 m²,128 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"43 m² (8,5 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 53.56 per month),Yes,Yes,Yes,no
