header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Henisstraat 4 c,6215 KK Maastricht        ,https://www.funda.nl/en/koop/maastricht/appartement-88043141-henisstraat-4-c/?navigateSource=resultlist,20220128_004654,"€ 270,000 kosten koper","€ 3,103    The asking price per m² (€ 270,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 206.00 per month,Apartment with shared street entrance (apartment with open entrance to street),Resale property,2002,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building7 m²External storage space6 m²,87 m²,7 m²,6 m²,262 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,Mechanical ventilation,A+        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2016, to rent)",Full ownership,In residential district,Balcony present,Built-in,Insulated walls and completely insulated,Parking place,Public parking,Yes,Yes,Yes (€ 206.00 per month),Yes,Yes,Yes,no
