header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hugo de Grootkade 50 H,1052 LV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655180-hugo-de-grootkade-50-h/?navigateSource=resultlist,20220131_004608,"€ 315,000 kosten koper","€ 9,000    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (35 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1894,Living area35 m²,35 m²,119 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,TV via cable,G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, on navigable waterway and alongside water",Back garden,"12 m² (2,35 meter deep and 5,03 meter broad)",Located at the north,Paid parking and resident's parking permits,Yes,No,Yes (€ 75.00 per month),Yes,No,Yes,no
