header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuid Willemsvaart 462,5211 NW Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88984574-zuid-willemsvaart-462/?navigateSource=resultlist,20220201_110126,"€ 339,000 kosten koper","€ 4,913    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 117.00 per month,Apartment with shared street entrance,Resale property,1993,Living area69 m²Exterior space attached to the building7 m²External storage space4 m²,69 m²,7 m²,4 m²,251 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,B        What does this mean?,CH boiler,CH boiler,"Remeha Tzerra Ace 28 c (gas-fired combination boiler from 2020, in ownership)",Full ownership,Full ownership,Full ownership,Alongside a quiet road and in center,Detached brick storage,Carport and parking place,Yes,Yes,Yes (€ 117.00 per month),Yes,Yes,Yes,no
