header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Het Kasteel 346,7325 PT Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42548318-het-kasteel-346/?navigateSource=resultlist,20220129_184821,"€ 369,500 kosten koper","€ 2,584    The asking price per m² (€ 369,500) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1995,Accessible for seniors,Hip roof covered with asphalt roofing and roof tiles,Living area143 m²External storage space18 m²,143 m²,18 m²,190 m²,483 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,"Outdoor awning, skylight, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler and solar boiler,"Nefit Smartline HR (gas-fired combination boiler, in ownership)",190 m²,Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Back garden and sun terrace,99 m² (11 meter deep and 9 meter broad),Located at the east accessible via the rear,Roof terrace present and french balcony present,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
